"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.00068289367119e-32,1.4489437290899,0.763,0.309,1.8524108092763e-27,"17","DIPK2A"
8.47831901892651e-32,2.8834614591935,0.282,0.052,2.61725708114261e-27,"17","ST3GAL4"
9.72004453248349e-32,0.909745766272,0.649,0.198,3.00057774717765e-27,"17","RUBCNL"
1.00183383160381e-31,1.40299419092946,0.954,0.6,3.09266103816096e-27,"17","RNF149"
1.15862308343631e-31,1.28140678457267,0.794,0.298,3.57666945856788e-27,"17","INPP5F"
1.79605395610167e-31,1.46678975896584,0.664,0.217,5.54441856248584e-27,"17","MCOLN2"
2.10741900748837e-31,2.21344646657312,0.634,0.222,6.50560247611661e-27,"17","NARS2"
2.18768581259363e-31,1.76865195071916,0.366,0.078,6.75338610347653e-27,"17","HHAT"
2.53754711334452e-31,1.6167922482191,0.588,0.187,7.83340793889452e-27,"17","AMZ2"
2.56034612669781e-31,1.12307669814934,0.939,0.544,7.90378849311613e-27,"17","RNASET2"
3.25052139480412e-31,1.65699776238058,0.557,0.169,1.00343595457603e-26,"17","IFI44L"
3.6896297601683e-31,1.49285499939244,0.595,0.189,1.13898870696396e-26,"17","MED26"
4.14460575123896e-31,1.62154605562444,0.603,0.193,1.27943979540747e-26,"17","HIST1H1D"
4.46051319015741e-31,2.09817692016662,0.328,0.065,1.37696042180159e-26,"17","LINC00893"
4.7233955377314e-31,1.15517950591525,0.985,0.696,1.45811220249768e-26,"17","RAPGEF1"
4.77096902069915e-31,1.974435066418,0.916,0.565,1.47279813668983e-26,"17","RAPGEF2"
4.981554363308e-31,1.14865447978052,0.947,0.595,1.53780583195318e-26,"17","PPIB"
5.20334013657652e-31,1.51637599778373,0.672,0.237,1.60627110016117e-26,"17","ARHGAP31"
8.80360798435199e-31,1.56416475803623,0.656,0.23,2.71767378476946e-26,"17","CSF2RA"
1.51903968107622e-30,1.65266135323323,0.519,0.152,4.68927549548228e-26,"17","CTDP1"
1.64249884580584e-30,1.4970263174799,0.321,0.062,5.07039393700262e-26,"17","E2F5"
1.836894281667e-30,1.63991574791506,0.641,0.23,5.67049264750603e-26,"17","BCL2L13"
2.16043629114663e-30,2.02972617089565,0.389,0.09,6.66926683076965e-26,"17","HIST1H2BG"
3.2716397637736e-30,1.83159340117993,0.779,0.342,1.00995519507691e-25,"17","ARHGEF7"
3.71444332155835e-30,1.28298291092272,0.687,0.228,1.14664865336506e-25,"17","ECE1"
4.06458538575797e-30,1.39477134975052,0.893,0.539,1.25473750858349e-25,"17","UBAC2"
4.93905627872398e-30,2.10249409936533,0.336,0.071,1.52468667324209e-25,"17","MAP2K6"
5.04612697662812e-30,1.40287121751668,0.817,0.327,1.5577393976851e-25,"17","CCDC88A"
5.05266548548865e-30,0.937361292973602,0.992,0.838,1.55975783537035e-25,"17","CD74"
5.10802979566496e-30,1.46335737175771,0.885,0.51,1.57684879792177e-25,"17","ACTN4"
5.58416575896983e-30,1.34030170899109,0.466,0.12,1.72383196979399e-25,"17","HIST1H2BN"
8.59987536074216e-30,1.45594150413924,0.962,0.708,2.6547815238611e-25,"17","RANBP2"
8.92060243227492e-30,1.56048479253443,0.557,0.171,2.75378997084327e-25,"17","A1BG"
9.21537412230597e-30,1.68263973370629,0.557,0.174,2.84478599155585e-25,"17","SH3TC1"
9.81680867998519e-30,1.5358642301019,0.45,0.119,3.03044883951143e-25,"17","TATDN3"
1.20429689645654e-29,1.70798374459769,0.466,0.127,3.71766451936133e-25,"17","TARBP1"
1.67407670770616e-29,2.40296248206168,0.374,0.091,5.16787479668891e-25,"17","TFPI"
1.99979134343522e-29,1.4443862079617,0.443,0.113,6.17335587718454e-25,"17","TSEN54"
2.02403458710381e-29,2.26298841348976,0.252,0.043,6.24819477038947e-25,"17","AC005332.1"
2.12983465794007e-29,1.41258463766159,0.634,0.209,6.57479958906101e-25,"17","RNASE6"
2.3243391008443e-29,1.54644305579363,0.763,0.309,7.17523480430636e-25,"17","LRMP"
2.78116687171847e-29,1.44525381371963,0.939,0.625,8.58546213299492e-25,"17","ETV6"
3.27291271150854e-29,2.47631346811496,0.267,0.049,1.01034815404268e-24,"17","SOCS5"
3.54608808486337e-29,2.2578353145816,0.26,0.046,1.09467739179732e-24,"17","DSG2"
3.79411837866921e-29,3.07063273153943,0.557,0.198,1.17124434349518e-24,"17","SLC9A7"
4.54843462187082e-29,1.35543968524894,0.954,0.714,1.40410176777152e-24,"17","HSPA5"
4.67296154466566e-29,1.32976871100149,0.725,0.278,1.44254322883829e-24,"17","CD4"
5.4553526752154e-29,1.5630951114686,0.847,0.397,1.684067370839e-24,"17","ZNF10"
5.70112491155457e-29,1.44596736199447,0.733,0.295,1.7599372601969e-24,"17","PARVB"
5.76107247107596e-29,2.15312087495513,0.405,0.105,1.77844307182115e-24,"17","DCPS"
6.40554387000336e-29,2.25205541930492,0.328,0.072,1.97739139267004e-24,"17","LINC01678"
6.44040689461916e-29,1.81320655373591,0.916,0.638,1.98815360836893e-24,"17","SERPINB9"
7.73753091394752e-29,2.59951253485685,0.282,0.056,2.3885757931356e-24,"17","TNNI2"
9.88062687123469e-29,1.96987823418323,0.473,0.141,3.05014951515015e-24,"17","HIGD1A"
1.03011518888457e-28,3.06965938206616,0.344,0.082,3.17996558808667e-24,"17","FADS1"
1.40428232027044e-28,1.05063405601239,0.969,0.646,4.33501952267484e-24,"17","KDM6B"
1.57741987343173e-28,1.27805948537329,0.603,0.197,4.86949514928375e-24,"17","N4BP2"
1.59442075994797e-28,2.29437305340947,0.45,0.126,4.92197688595938e-24,"17","PHLPP2"
2.10192335828156e-28,1.4374533323748,0.634,0.231,6.48863740701517e-24,"17","GRSF1"
2.32660335545251e-28,1.57317764461572,0.855,0.445,7.18222455828188e-24,"17","SNHG15"
2.83881714805524e-28,1.50744487159635,0.733,0.295,8.76342853604652e-24,"17","NCF1"
2.93162304689955e-28,1.52968674346981,0.847,0.399,9.0499203457789e-24,"17","ZBTB10"
3.13522408698396e-28,2.67481714203936,0.534,0.173,9.67843675651947e-24,"17","AC018816.1"
3.49853364508609e-28,1.66582996416284,0.504,0.153,1.07999733623808e-23,"17","ZNF736"
3.77937406564666e-28,1.16203583134603,0.977,0.629,1.16669277406512e-23,"17","ZHX2"
4.84023473132274e-28,1.48914748412983,0.817,0.399,1.49418046155933e-23,"17","PAK1"
7.59472076156957e-28,2.08748124099092,0.344,0.081,2.34449029909653e-23,"17","PRXL2A"
8.35831080128386e-28,1.03786999797828,0.771,0.294,2.58021054435633e-23,"17","GNG7"
9.79036565221998e-28,1.77781031050695,0.443,0.121,3.02228587684031e-23,"17","Z93930.2"
1.1731520644826e-27,2.01793127910955,0.42,0.109,3.6215204230578e-23,"17","ARMH1"
1.22972868052507e-27,1.46401667857961,0.992,0.771,3.7961724367809e-23,"17","CHST11"
1.60228746244193e-27,1.79820240618295,0.328,0.073,4.94626139655823e-23,"17","ADTRP"
1.86106517560573e-27,1.87413254846288,0.595,0.223,5.74510819709488e-23,"17","TOR3A"
2.007136091741e-27,1.44308827072523,0.771,0.352,6.19602911520448e-23,"17","EMC3"
2.80402001119556e-27,2.49180845398456,0.824,0.46,8.65600977456068e-23,"17","DDX18"
2.99061538993332e-27,1.16105848728955,0.679,0.242,9.23202970872414e-23,"17","MNAT1"
3.41446914153537e-27,1.83992251914517,0.756,0.356,1.05404662399197e-22,"17","NBEAL1"
3.97830284157024e-27,1.4648940003063,0.702,0.272,1.22810208719273e-22,"17","PPM1K"
4.41748584197789e-27,2.11292764630423,0.336,0.078,1.36367787941857e-22,"17","LINC00877"
5.5047536497691e-27,1.14009249627056,0.969,0.568,1.69931745168372e-22,"17","HLA-DQA1"
7.08578108896349e-27,2.13114921818782,0.405,0.11,2.18738062216303e-22,"17","TTC28"
9.21596099501922e-27,1.53343155201855,0.679,0.283,2.84496715916243e-22,"17","AC012447.1"
1.15636847422762e-26,1.45334337644575,0.74,0.336,3.56970947994065e-22,"17","SELENOS"
1.37691309434528e-26,1.98195423739004,0.397,0.105,4.25053072224387e-22,"17","HIST1H2BC"
1.89829253536107e-26,2.59051664726822,0.275,0.056,5.86002905665962e-22,"17","ZEB2-AS1"
4.12086087273161e-26,2.09416325349653,0.794,0.396,1.27210975141225e-21,"17","AREG"
4.91441160166972e-26,2.0684985752782,0.58,0.209,1.51707886143544e-21,"17","ZDHHC14"
6.05296129827178e-26,1.01080452722596,0.985,0.816,1.8685491527765e-21,"17","CXCR4"
8.42217862873751e-26,0.931105864136023,0.969,0.803,2.59992654269127e-21,"17","SRP14"
9.92805883637518e-26,1.56469674010966,0.55,0.188,3.06479176278902e-21,"17","RNF126"
1.06233491051611e-25,1.4586582907003,0.672,0.277,3.27942786876324e-21,"17","CCDC186"
1.62349897062373e-25,1.75642073937078,0.374,0.098,5.01174132231546e-21,"17","ZDHHC4"
1.72711642141054e-25,1.5001511618494,0.664,0.269,5.33160839289432e-21,"17","SCARB2"
1.86561175171312e-25,1.34287552624538,0.878,0.472,5.7591434775384e-21,"17","GAB2"
1.98558946791963e-25,2.53657153226311,0.275,0.058,6.1295146874679e-21,"17","PFKFB2"
2.02558705142158e-25,1.61516702700502,0.679,0.296,6.25298722773842e-21,"17","TRIB1"
2.450480552191e-25,1.85220787971305,0.771,0.425,7.56463346461361e-21,"17","ST8SIA4"
2.78482521241868e-25,1.49399270476853,0.359,0.09,8.59675543073646e-21,"17","LINC02256"
2.86207599084748e-25,2.32596927894675,0.412,0.123,8.83522858374618e-21,"17","DOCK1"
3.37186032723573e-25,1.18550664920681,0.954,0.7,1.04089328301767e-20,"17","PTPN1"
3.40976342568835e-25,1.01256702720228,0.977,0.778,1.05259396950999e-20,"17","RABGAP1L"
4.71104712081498e-25,0.716385042811535,0.992,0.945,1.45430024619559e-20,"17","RPS23"
4.81136370860498e-25,1.30859660412764,0.748,0.321,1.48526797684636e-20,"17","TDG"
6.78482456092985e-25,1.23531221283857,0.847,0.442,2.09447534195905e-20,"17","GABARAPL2"
8.48551841339611e-25,1.92462409795071,0.366,0.098,2.61947953421538e-20,"17","REPIN1"
9.04761601860098e-25,1.08155651509036,0.557,0.178,2.79299906494212e-20,"17","SETBP1"
9.68575569118008e-25,1.74274723364541,0.397,0.111,2.98999278186729e-20,"17","PPP1R3B"
9.80094348303364e-25,1.46573675482604,0.786,0.355,3.02555125321249e-20,"17","MAPKAP1"
1.01439643081689e-24,1.44551894762453,0.618,0.236,3.13144178193174e-20,"17","ABCE1"
1.06919630253575e-24,2.49487433613598,0.366,0.1,3.30060898592787e-20,"17","PRKAR2B"
1.31036532329189e-24,1.10757025412011,0.756,0.326,4.04509775300205e-20,"17","SPINT2"
1.42886961064002e-24,1.32799194125243,0.565,0.199,4.41092048804575e-20,"17","RIOK1"
1.50807194591814e-24,1.50309070696816,0.397,0.107,4.65541809704931e-20,"17","THUMPD2"
1.66289842954236e-24,1.344428867921,0.962,0.694,5.13336745199727e-20,"17","RGS1"
1.72252106548593e-24,1.21351014010679,0.863,0.385,5.31742252915506e-20,"17","RNF130"
1.79026337697993e-24,1.38899123699324,0.893,0.511,5.52654304473705e-20,"17","SLC20A1"
1.87402829146879e-24,1.20433655813526,0.885,0.47,5.78512533576415e-20,"17","IGF2R"
1.91880339578246e-24,1.87296396972241,0.573,0.217,5.92334608278046e-20,"17","FOXK1"
1.93826202662641e-24,1.45604297475849,0.42,0.121,5.98341487619574e-20,"17","DTWD1"
2.5004324999794e-24,1.16849591728722,0.794,0.355,7.71883512743641e-20,"17","IL10RA"
2.86766147551894e-24,1.68665537532298,0.328,0.079,8.85247097492697e-20,"17","TSPOAP1"
3.03557365808049e-24,1.20100163789886,0.794,0.368,9.37081588249448e-20,"17","KPNA2"
3.9974341866207e-24,1.99143914233092,0.26,0.054,1.23400793340981e-19,"17","AC079305.1"
4.02838104878282e-24,1.72267185760632,0.565,0.21,1.24356122975926e-19,"17","GALNT7"
5.30381755752338e-24,1.30536512136529,0.779,0.36,1.63728848000747e-19,"17","GTPBP1"
5.33437184443158e-24,0.730982612231105,0.992,0.89,1.64672058837603e-19,"17","RPL23"
5.46004173799582e-24,1.60969800736515,0.71,0.307,1.68551488451931e-19,"17","CCR7"
5.72798331224547e-24,1.15939507411364,0.855,0.415,1.76822844849018e-19,"17","OFD1"
6.30985485472434e-24,1.85906495232128,0.496,0.173,1.9478521936534e-19,"17","NUP62"
6.55633943098934e-24,2.31671164779333,0.435,0.138,2.02394198234641e-19,"17","CLMN"
7.24685830449954e-24,0.857853108426167,0.954,0.471,2.23710515859901e-19,"17","NPC2"
7.4681385306824e-24,1.86567505521343,0.344,0.088,2.30541436442166e-19,"17","CBX6"
7.7411646066234e-24,1.59501539318328,0.656,0.265,2.38969751406464e-19,"17","RBBP8"
7.85198705062027e-24,1.25087074777249,0.954,0.672,2.42390840252648e-19,"17","EIF4A3"
9.49980223761166e-24,1.79039373705001,0.344,0.088,2.93258895075072e-19,"17","SEC61A2"
9.73046096256032e-24,0.925331188378773,1,0.723,3.00379329914237e-19,"17","DDX24"
1.39517195209114e-23,1.30876119894519,0.786,0.4,4.30689581610534e-19,"17","NINJ1"
1.50335771836085e-23,1.23782180216491,0.397,0.11,4.64086527657993e-19,"17","AC139887.2"
1.80997377600317e-23,0.747154809886588,1,0.954,5.58738904652179e-19,"17","RPS3A"
2.15827455119374e-23,2.18477716135574,0.328,0.085,6.66259353953508e-19,"17","SLC35A2"
2.28566144453697e-23,1.43842312141678,0.473,0.154,7.05583687928562e-19,"17","IDH3A"
3.19377705192144e-23,1.68614785360365,0.42,0.126,9.85918975928149e-19,"17","SH3PXD2A"
3.4595881958278e-23,1.24935428070585,0.588,0.209,1.06797487605204e-18,"17","DAPP1"
4.01991497454231e-23,1.19662023297948,0.779,0.355,1.24094775264121e-18,"17","OSTC"
4.12647678755853e-23,1.11276236967095,0.977,0.697,1.27384338431932e-18,"17","PDE7A"
4.17618514835808e-23,1.77131138229631,0.45,0.145,1.28918835529814e-18,"17","SLC24A1"
4.52394239037359e-23,0.952401261873233,0.992,0.699,1.39654101590833e-18,"17","ENSA"
4.95028276682282e-23,1.46745554089901,0.603,0.231,1.5281522901182e-18,"17","MX1"
5.51980948545161e-23,1.34748250536467,0.527,0.182,1.70396518815891e-18,"17","AOPEP"
5.61893160993748e-23,2.0366090613485,0.29,0.068,1.7345641879877e-18,"17","ATP13A2"
9.39306272629066e-23,1.73841408257681,0.672,0.303,2.89963846360593e-18,"17","ARHGAP5"
1.34436205975458e-22,1.19246958123747,0.809,0.41,4.15004567846238e-18,"17","NGLY1"
2.08054440795567e-22,0.732687826794744,1,0.969,6.42264058735915e-18,"17","H3F3B"
2.43244343520453e-22,0.934502894961864,0.931,0.76,7.50895288447637e-18,"17","HINT1"
2.49803470197639e-22,1.13192779903465,0.71,0.299,7.71143312500113e-18,"17","IGFLR1"
3.22839971687917e-22,1.53947267367253,0.443,0.143,9.966069926006e-18,"17","MIF4GD"
3.77342207008865e-22,1.06368865491467,0.908,0.532,1.16485539303637e-17,"17","BTAF1"
3.90597076324114e-22,1.0871775447857,0.71,0.298,1.20577317461254e-17,"17","SMIM14"
4.71069219038257e-22,0.342073070596229,0.389,0.1,1.4541906791711e-17,"17","SLA2"
5.07215334460717e-22,1.36226102781363,0.458,0.147,1.56577373748023e-17,"17","RNF121"
5.08800570997291e-22,0.704223093905996,0.908,0.426,1.57066736266864e-17,"17","PPP1R16B"
5.44492525974056e-22,1.02363921823413,0.634,0.234,1.68084842768191e-17,"17","CYFIP2"
5.78732154282448e-22,1.04980755440218,0.931,0.592,1.78654616026992e-17,"17","BRD4"
5.96928827979767e-22,2.20759665177381,0.321,0.085,1.84271929197354e-17,"17","MREG"
6.33520267363974e-22,1.34987648989619,0.58,0.229,1.95567706535259e-17,"17","SPART"
6.78751866008213e-22,3.09483465734451,0.374,0.112,2.09530701036735e-17,"17","C12orf73"
7.61681033605062e-22,1.48620349172578,0.634,0.262,2.35130935073883e-17,"17","DPYSL2"
8.24768565246534e-22,0.898298130236874,0.313,0.074,2.54606056091605e-17,"17","IL18R1"
8.85535900856551e-22,0.855059351325977,1,0.868,2.73364932594417e-17,"17","SRSF7"
9.35746585886568e-22,1.8532368632002,0.45,0.148,2.88864971063183e-17,"17","RASD1"
1.04527833277493e-21,2.00312602271709,0.359,0.105,3.22677421327621e-17,"17","SLC25A29"
1.56439439284981e-21,1.71636606905346,0.389,0.117,4.82928549072737e-17,"17","COQ7"
1.66145459142442e-21,1.34123310719328,0.687,0.319,5.12891032372718e-17,"17","AP3S1"
1.91296064314845e-21,1.4346617358934,0.504,0.18,5.90530950539928e-17,"17","HLA-DQA2"
2.41726225238692e-21,0.891771559601664,0.992,0.888,7.46208857311843e-17,"17","SRGN"
2.48984495589958e-21,1.34932495783537,0.527,0.196,7.68615137886199e-17,"17","TNFSF9"
2.97572324858133e-21,0.858891170641799,0.977,0.809,9.18605766837058e-17,"17","CHCHD2"
3.22205933849611e-21,3.64622437146702,0.252,0.06,9.94649717793749e-17,"17","MELTF"
3.40842072772446e-21,0.924919552047988,0.901,0.5,1.05217947864854e-16,"17","PTPN2"
4.11484225528502e-21,1.04611876356434,0.931,0.619,1.27025180420648e-16,"17","NFKBIZ"
4.33372227123251e-21,1.50677149655562,0.71,0.347,1.33782006512947e-16,"17","WDR74"
4.60968324175675e-21,1.0578230616929,0.779,0.376,1.42300921673031e-16,"17","UBE2J1"
4.77385165675649e-21,1.46665736735821,0.55,0.215,1.47368800644073e-16,"17","CLN8"
4.8270942759229e-21,1.30546768743312,0.466,0.158,1.4901240029774e-16,"17","TP53I13"
5.10406543458775e-21,2.04784165765965,0.336,0.094,1.57562499965724e-16,"17","AL136987.1"
5.19971678449674e-21,1.30909317064712,0.71,0.349,1.60515257137414e-16,"17","AC087286.2"
5.62040786391783e-21,1.29344506106419,0.389,0.115,1.73501990759143e-16,"17","BHLHE40-AS1"
5.71596527003964e-21,1.58820395624187,0.29,0.071,1.76451847886124e-16,"17","SGO1-AS1"
5.91313272634859e-21,1.32780568196595,0.656,0.288,1.82538407262381e-16,"17","HOMER1"
8.28447191243224e-21,1.25419259230227,0.786,0.398,2.55741647936783e-16,"17","CROCC"
1.45508724726275e-20,0.645580116418198,0.718,0.28,4.49185433230012e-16,"17","MS4A6A"
2.5015108144697e-20,1.12934197022383,0.679,0.301,7.72216388426795e-16,"17","LPIN1"
2.66667586729819e-20,1.01259897388878,0.954,0.75,8.23202840234952e-16,"17","SIPA1L1"
3.04661995949194e-20,0.798916254004624,1,0.737,9.40491581495162e-16,"17","SNX9"
3.4358298303941e-20,1.2023285179431,0.847,0.505,1.06064066864266e-15,"17","ARL4C"
3.48941081137336e-20,1.54233836035917,0.412,0.136,1.07718111747096e-15,"17","RNF122"
3.69466399330963e-20,1.32182442119935,0.733,0.36,1.14054277473468e-15,"17","RASSF5"
3.79312326608166e-20,1.33636809896958,0.473,0.166,1.17093715223941e-15,"17","LINC02245"
3.90707375875705e-20,1.33104772960065,0.519,0.196,1.2061136693283e-15,"17","ZSCAN16-AS1"
3.97486405346277e-20,0.903717723818857,0.947,0.65,1.22704053330396e-15,"17","DDX21"
4.07932231513191e-20,1.04046351669064,0.473,0.158,1.25928679868122e-15,"17","SLC37A1"
7.81829832523973e-20,1.22852346380453,0.664,0.302,2.4135086930015e-15,"17","FAM53C"
8.60413527415097e-20,0.971086195259588,0.695,0.306,2.6560965591304e-15,"17","OPTN"
8.81284160852758e-20,0.997308944128155,0.901,0.524,2.72052420455246e-15,"17","OGT"
9.44152678884943e-20,1.33345354414383,0.557,0.227,2.91459931971782e-15,"17","UNC93B1"
1.07412101061462e-19,1.30409191512089,0.366,0.107,3.31581155976733e-15,"17","CUBN"
1.10810727564187e-19,0.988911499561849,0.779,0.371,3.42072715990644e-15,"17","NFKBID"
1.17869993892416e-19,1.49481874900381,0.443,0.153,3.63864671145887e-15,"17","C4orf33"
1.4390428338536e-19,0.566731580672434,0.992,0.935,4.44232522810605e-15,"17","RPS11"
1.62883149200299e-19,1.74520349149192,0.374,0.118,5.02820281581322e-15,"17","CXorf40B"
1.80977539066336e-19,1.51379609234317,0.328,0.092,5.5867766309778e-15,"17","NPIPB4"
1.91054395085219e-19,1.09742954779271,0.863,0.542,5.89784917628071e-15,"17","CDKN1A"
2.1162747607795e-19,1.16692849194035,0.817,0.446,6.53294018652632e-15,"17","ARFGAP3"
2.7386030616226e-19,2.23133500991608,0.267,0.068,8.45406765122897e-15,"17","LRR1"
2.83216045092629e-19,0.950248035011893,0.71,0.306,8.74287931200945e-15,"17","MCTP1"
2.88929941478579e-19,1.26474673548491,0.45,0.156,8.91926729344373e-15,"17","MTMR9"
3.05056511743687e-19,1.63391275460617,0.397,0.132,9.4170945175276e-15,"17","DFFA"
3.07340464876152e-19,1.52325337327262,0.405,0.135,9.4876001507268e-15,"17","FPGS"
3.39449050105128e-19,0.631577814606096,0.992,0.93,1.04787921767453e-14,"17","RPL6"
3.52316549523808e-19,1.10169279502497,0.71,0.342,1.08760118838e-14,"17","IFNAR2"
3.78983043768718e-19,1.35744910070157,0.45,0.159,1.16992065611403e-14,"17","DNAJC4"
3.92180865001767e-19,0.783854877195815,0.885,0.492,1.21066233026046e-14,"17","AHI1"
4.3944623136934e-19,0.728709572023114,0.748,0.361,1.35657051623715e-14,"17","STMN1"
4.51803305267309e-19,0.886441132370061,0.489,0.164,1.39471680336018e-14,"17","AL121944.1"
4.82598891879959e-19,1.0435899654233,0.435,0.144,1.48978277923343e-14,"17","DENND5B"
4.91564296614719e-19,1.76190405620703,0.305,0.086,1.51745898364964e-14,"17","MANBAL"
4.95050844790007e-19,1.18396295963473,0.847,0.483,1.52822195786675e-14,"17","MAPKAPK2"
4.95786010367772e-19,1.32277727817551,0.328,0.093,1.53049141400531e-14,"17","AVEN"
5.53541947294346e-19,1.07023641461449,0.748,0.364,1.70878399129764e-14,"17","ATAD2B"
5.73604984146606e-19,1.47872821376727,0.351,0.105,1.77071858606057e-14,"17","CUTC"
8.17907968544703e-19,1.06884726916496,0.916,0.579,2.5248818988975e-14,"17","MAP3K8"
8.73035402012053e-19,1.43588683046468,0.611,0.264,2.69506028601121e-14,"17","NFX1"
9.35624657795791e-19,1.18712737974049,0.641,0.272,2.88827331861561e-14,"17","TIMM13"
1.02154520506876e-18,1.45018285095783,0.695,0.342,3.15351004804725e-14,"17","ARL5B"
1.02384018066328e-18,1.49339670795853,0.29,0.077,3.16059463770756e-14,"17","MAP3K2-DT"
1.08572791536286e-18,1.61718214087731,0.527,0.223,3.35164207472516e-14,"17","TERF1"
1.19350745444037e-18,2.54605655224542,0.275,0.071,3.68435751185741e-14,"17","HIST1H3J"
1.25091487236773e-18,1.25725620856232,0.748,0.399,3.86157421099918e-14,"17","NRDC"
1.25428128597415e-18,1.19499397055893,0.649,0.297,3.87196632980219e-14,"17","RNF11"
1.32321591838979e-18,1.27915735269743,0.672,0.333,4.08476754006928e-14,"17","ZFP91"
1.33373881039199e-18,1.14584785432283,0.84,0.545,4.11725170768008e-14,"17","TSPYL2"
1.35346684088413e-18,0.926030385314127,0.321,0.086,4.1781521378093e-14,"17","ZNF165"
1.51791830185593e-18,0.866759942594101,0.939,0.65,4.68581379782926e-14,"17","GNA13"
1.82013129361272e-18,0.587832067161516,0.832,0.361,5.61874530338248e-14,"17","CYBB"
1.89181802583634e-18,0.948152883385245,0.802,0.448,5.84004224575677e-14,"17","PFKFB3"
2.04110762817887e-18,1.86755921612721,0.344,0.107,6.30089924818818e-14,"17","SNCA"
2.09009802715699e-18,1.28740579654484,0.298,0.08,6.45213260983362e-14,"17","FO393401.1"
4.59833408827746e-18,1.02707401277476,0.939,0.636,1.41950573305125e-13,"17","UBE2S"
4.87417407362478e-18,0.906335656098051,0.802,0.403,1.50465753652797e-13,"17","CHD9"
4.89442594214685e-18,0.754230778063361,0.954,0.72,1.51090928834073e-13,"17","MYL12A"
5.33422945972791e-18,0.740086057869646,0.702,0.303,1.64667663421801e-13,"17","CARD11"
5.82441124824948e-18,0.709042135079652,0.985,0.917,1.79799575233461e-13,"17","NACA"
6.10158882245692e-18,0.845853965456318,0.809,0.42,1.88356046949245e-13,"17","MAP4K3"
8.10772280159156e-18,0.641144115664494,0.985,0.896,2.50285402885132e-13,"17","RPLP0"
8.36864776681553e-18,0.545593647000115,0.985,0.954,2.58340156561595e-13,"17","RPS8"
9.44568545579176e-18,1.23791490793315,0.42,0.148,2.91588310020292e-13,"17","MTHFD2L"
1.00041176086964e-17,0.885387927163577,0.779,0.387,3.08827110580458e-13,"17","MARCKSL1"
1.06024691909416e-17,0.782869965387743,0.924,0.563,3.27298223924369e-13,"17","RELB"
1.2183285816167e-17,0.943815884877961,0.802,0.402,3.76098033145074e-13,"17","SFMBT2"
1.59836339549789e-17,1.09211061871005,0.489,0.185,4.93414780190198e-13,"17","SLC35E1"
1.69963725563237e-17,0.928762700719938,0.863,0.494,5.24678020813711e-13,"17","JOSD1"
1.70557884196937e-17,0.581426331302731,0.969,0.92,5.26512188515945e-13,"17","RPS13"
2.27638589623653e-17,1.32799849948904,0.466,0.178,7.02720326168215e-13,"17","PAM16"
2.60669343237418e-17,1.13965014845252,0.779,0.439,8.04686262573911e-13,"17","ABCG1"
2.62266187492288e-17,1.10036270558752,0.641,0.305,8.09615720788692e-13,"17","PI4KA"
2.93526765732207e-17,1.12761335123935,0.809,0.481,9.06117125815324e-13,"17","FBXW11"
2.94291617980732e-17,0.742683721540412,0.985,0.834,9.0847822470652e-13,"17","MCL1"
3.12351350430884e-17,1.26291872040327,0.595,0.269,9.64228618780139e-13,"17","MTR"
3.18008362740596e-17,0.995868325085726,0.756,0.386,9.8169181578022e-13,"17","BAZ2B"
3.26792525455562e-17,1.06780325117827,0.321,0.094,1.00880852608132e-12,"17","TCP11L1"
3.51095512931777e-17,1.23836255340315,0.664,0.335,1.0838318484204e-12,"17","H2AFX"
3.52113872384996e-17,0.887500053275324,0.985,0.849,1.08697552405248e-12,"17","DENND4A"
3.58821321446522e-17,1.36867077272022,0.489,0.199,1.10768141930541e-12,"17","TCOF1"
3.7653177232773e-17,1.11799291160591,0.542,0.221,1.1623535811757e-12,"17","TUBB6"
3.91452477359977e-17,1.27360750279732,0.298,0.084,1.20841379761025e-12,"17","SPON2"
4.4351675280921e-17,0.946236324612418,0.901,0.574,1.36913621592203e-12,"17","DBI"
4.45127611544583e-17,1.55622891487383,0.328,0.1,1.37410893683813e-12,"17","TAFA2"
4.48321138506992e-17,1.10294761070634,0.786,0.458,1.38396735457108e-12,"17","MKNK2"
4.69739324943551e-17,1.11550911116619,0.557,0.235,1.45008529610074e-12,"17","ATG101"
4.72583919785097e-17,1.12829983150172,0.794,0.458,1.45886656037659e-12,"17","PBRM1"
5.02436729507767e-17,1.11974515033294,0.847,0.472,1.55102218399048e-12,"17","SCLT1"
5.07061375991455e-17,1.27599247818445,0.656,0.318,1.56529846768562e-12,"17","APEX1"
6.26234549594097e-17,1.11184875943904,0.954,0.776,1.93318605459698e-12,"17","ZC3HAV1"
6.26464931143568e-17,0.811427166514739,0.542,0.206,1.9338972424402e-12,"17","HCG18"
6.27225038838377e-17,1.42972340814999,0.344,0.11,1.93624369489407e-12,"17","CASP10"
6.57473083844513e-17,1.55479914404278,0.58,0.273,2.02961940982801e-12,"17","PLEKHG2"
6.79515822354469e-17,2.13140390435605,0.313,0.098,2.09766534360824e-12,"17","POGLUT1"
7.30830267110179e-17,0.66218213035495,0.977,0.799,2.25607303456912e-12,"17","CYBA"
7.81568846019186e-17,0.96373441798828,0.718,0.347,2.41270302766123e-12,"17","CNPY3"
7.95242822161626e-17,1.24411058464551,0.473,0.189,2.45491459201294e-12,"17","FBRSL1"
